locus,ancestry_population,Sample1,Sample2,jaccard_distance,overlap_coefficient
IGH,AFR,HG02572,HG02107,0.677966101694915,0.655172413793103
IGH,AFR,HG02583,HG02107,0.666666666666667,0.74
IGH,AFR,HG02622,HG02107,0.631147540983607,0.652173913043478
IGH,AFR,HG02630,HG02107,0.738738738738739,0.690476190476191
IGH,AFR,HG02723,HG02107,0.684615384615385,0.561643835616438
IGH,AFR,HG03130,HG02107,0.59433962264151,0.843137254901961
IGH,AFR,HG03139,HG02107,0.747663551401869,0.75
IGH,AFR,HG03209,HG02107,0.713114754098361,0.593220338983051
IGH,AFR,HG03225,HG02107,0.688679245283019,0.804878048780488
IGH,AFR,HG03369,HG02107,0.684615384615385,0.561643835616438
IGH,AFR,HG03579,HG02107,0.566666666666667,0.702702702702703
IGH,AFR,HG06807,HG02107,0.612403100775194,0.617283950617284
IGH,AFR,HG02841,HG02107,0.878787878787879,0.923076923076923
IGH,AFR,NA19043,HG02107,0.765217391304348,0.613636363636364
IGH,AFR,HG03098,HG02107,0.616,0.64
IGH,AFR,HG03521,HG02107,0.830188679245283,0.692307692307692
IGH,AFR,HG03195,HG02107,0.989795918367347,1
IGH,AFR,HG02668,HG02107,0.708333333333333,0.614035087719298
IGH,AFR,NA19391,HG02107,0.708333333333333,0.614035087719298
IGH,AFR,HG01884,HG02107,0.809917355371901,0.5
IGH,AFR,NA20282,HG02107,0.872549019607843,0.764705882352941
IGH,AFR,NA18508,HG02107,0.686956521739131,0.679245283018868
IGH,AFR,NA19185,HG02107,0.868686868686869,0.928571428571429
IGH,AFR,NA19443,HG02107,0.699115044247788,0.693877551020408
IGH,AFR,NA19700,HG02107,0.677685950413223,0.629032258064516
IGH,AFR,HG03470,HG02107,0.721311475409836,0.586206896551724
IGH,AFR,HG03516,HG02107,0.820754716981132,0.703703703703704
IGH,AFR,NA18879,HG02107,0.813084112149533,0.689655172413793
IGH,AFR,HG03050,HG02107,0.913461538461539,0.6
IGH,AFR,HG01891,HG02107,0.932692307692308,0.538461538461538
IGH,AFR,HG02451,HG02107,0.897196261682243,0.55
IGH,AFR,NA19909,HG02107,0.892156862745098,0.733333333333333
IGH,AFR,HG03540,HG02107,0.842592592592593,0.62962962962963
IGH,AFR,HG02615,HG02107,0.858407079646018,0.516129032258065
IGH,AFR,HG02922,HG02107,0.914285714285714,0.5625
IGH,AFR,HG02145,HG02107,0.875,0.68421052631579
IGH,AFR,HG02886,HG02107,0.842592592592593,0.62962962962963
IGH,AFR,NA20129,HG02107,0.836538461538462,0.739130434782609
IGH,AFR,NA19159,HG02107,0.803738317757009,0.7
IGH,AFR,HG02647,HG02107,0.969387755102041,1
IGH,AFR,HG01887,HG02107,0.524590163934426,0.707317073170732
IGH,AFR,HG01888,HG02107,0.487179487179487,0.759493670886076
IGH,AFR,HG02011,HG02107,0.544,0.678571428571429
IGH,AFR,P28_I104_S1,HG02258,0.57037037037037,0.659090909090909
IGH,AFR,P28_I110_S1,HG02258,0.56390977443609,0.659090909090909
IGH,AFR,P28_I111_S1,HG02258,0.535714285714286,0.738636363636364
IGH,AFR,P28_I114_S1,HG02258,0.480916030534351,0.772727272727273
IGH,AFR,P28_I11_S1,HG02258,0.525925925925926,0.727272727272727
IGH,AFR,P28_I121_S1,HG02258,0.581395348837209,0.613636363636364
IGH,AFR,P28_I133_S1,HG02258,0.551470588235294,0.693181818181818
IGH,AFR,P28_I151_S1,HG02258,0.571428571428571,0.647727272727273
IGH,AFR,P28_I154_S1,HG02258,0.525925925925926,0.727272727272727
IGH,AFR,P28_I159_S1,HG02258,0.615384615384615,0.625
IGH,AFR,P28_I169_S1,HG02258,0.54014598540146,0.715909090909091
IGH,AFR,P28_I16_S1,HG02258,0.572463768115942,0.670454545454545
IGH,AFR,P28_I170_S1,HG02258,0.598591549295775,0.647727272727273
IGH,AFR,P28_I173_S1,HG02258,0.534351145038168,0.693181818181818
IGH,AFR,P28_I18_S1,HG02258,0.525,0.647727272727273
IGH,AFR,P28_I21_S1,HG02258,0.624113475177305,0.602272727272727
IGH,AFR,P28_I25_S1,HG02258,0.612244897959184,0.647727272727273
IGH,AFR,P28_I27_S1,HG02258,0.555555555555556,0.681818181818182
IGH,AFR,P28_I31_S1,HG02258,0.605839416058394,0.613636363636364
IGH,AFR,P28_I32_S1,HG02258,0.557142857142857,0.704545454545455
IGH,AFR,P28_I36_S1,HG02258,0.617021276595745,0.613636363636364
IGH,AFR,P28_I41_S1,HG02258,0.581560283687943,0.670454545454545
IGH,AFR,P28_I47_S1,HG02258,0.573529411764706,0.659090909090909
IGH,AFR,P28_I50_S1,HG02258,0.586466165413534,0.625
IGH,AFR,P28_I53_S1,HG02258,0.57037037037037,0.659090909090909
IGH,AFR,P28_I54_S1,HG02258,0.577464788732394,0.681818181818182
IGH,AFR,P28_I55_S1,HG02258,0.607407407407407,0.602272727272727
IGH,AFR,P28_I60_S1,HG02258,0.595588235294118,0.625
IGH,AFR,P28_I61_S1,HG02258,0.613793103448276,0.636363636363636
IGH,AFR,P28_I64_S1,HG02258,0.504,0.704545454545455
IGH,AFR,P28_I81_S1,HG02258,0.611510791366906,0.613636363636364
IGH,AFR,P28_I84_S1,HG02258,0.515384615384615,0.715909090909091
IGH,AFR,P28_I88_S1,HG02258,0.558139534883721,0.647727272727273
IGH,AFR,P28_I89_S1,HG02258,0.552238805970149,0.681818181818182
IGH,AFR,P28_I99_S1,HG02258,0.57037037037037,0.659090909090909
IGH,AFR,HG01960,HG02258,0.580357142857143,0.661971830985916
IGH,AFR,HG02055,HG02258,0.563025210084034,0.626506024096386
IGH,AFR,HG02257,HG02258,0.666666666666667,0.539473684210526
IGH,AFR,HG02717,HG02258,0.508064516129032,0.693181818181818
IGH,AFR,HG02809,HG02258,0.620689655172414,0.611111111111111
IGH,AFR,HG02965,HG02258,0.610619469026549,0.63768115942029
IGH,AFR,HG02976,HG02258,0.787878787878788,0.65625
IGH,AFR,HG03270,HG02258,0.682692307692308,0.673469387755102
IGH,AFR,HG03453,HG02258,0.615384615384615,0.568181818181818
IGH,AFR,HG03471,HG02258,0.555555555555556,0.8
IGH,AFR,NA18505,HG02258,0.642857142857143,0.777777777777778
IGH,AFR,NA20346,HG02258,0.53448275862069,0.658536585365854
IGH,AFR,HG02572,HG02258,0.773109243697479,0.46551724137931
IGH,AFR,HG02583,HG02258,0.660194174757281,0.7
IGH,AFR,HG02622,HG02258,0.634782608695652,0.608695652173913
IGH,AFR,HG02630,HG02258,0.761904761904762,0.595238095238095
IGH,AFR,HG02723,HG02258,0.536363636363636,0.698630136986301
IGH,AFR,HG03130,HG02258,0.663461538461538,0.686274509803922
IGH,AFR,HG03139,HG02258,0.76,0.666666666666667
IGH,AFR,HG03209,HG02258,0.626168224299065,0.677966101694915
IGH,AFR,HG03225,HG02258,0.747572815533981,0.634146341463415
IGH,AFR,HG03369,HG02258,0.5625,0.671232876712329
IGH,AFR,HG03579,HG02258,0.603448275862069,0.621621621621622
IGH,AFR,HG06807,HG02258,0.543103448275862,0.654320987654321
IGH,AFR,HG02841,HG02258,0.902173913043478,0.692307692307692
IGH,AFR,NA19043,HG02258,0.766355140186916,0.568181818181818
IGH,AFR,HG03098,HG02258,0.582608695652174,0.64
IGH,AFR,HG03521,HG02258,0.871287128712871,0.5
IGH,AFR,HG03195,HG02258,0.988636363636364,1
IGH,AFR,HG02668,HG02258,0.716814159292035,0.56140350877193
IGH,AFR,NA19391,HG02258,0.657407407407407,0.649122807017544
IGH,AFR,HG01884,HG02258,0.803571428571429,0.478260869565217
IGH,AFR,NA20282,HG02258,0.894736842105263,0.588235294117647
IGH,AFR,NA18508,HG02258,0.78448275862069,0.471698113207547
IGH,AFR,NA19185,HG02258,0.914893617021277,0.571428571428571
IGH,AFR,NA19443,HG02258,0.776785714285714,0.510204081632653
IGH,AFR,NA19700,HG02258,0.717948717948718,0.532258064516129
IGH,AFR,HG03470,HG02258,0.684684684684685,0.603448275862069
IGH,AFR,HG03516,HG02258,0.826530612244898,0.62962962962963
IGH,AFR,NA18879,HG02258,0.841584158415842,0.551724137931035
IGH,AFR,HG03050,HG02258,0.89247311827957,0.666666666666667
IGH,AFR,HG01891,HG02258,0.936842105263158,0.461538461538462
IGH,AFR,HG02451,HG02258,0.875,0.6
IGH,AFR,NA19909,HG02258,0.89247311827957,0.666666666666667
IGH,AFR,HG03540,HG02258,0.872549019607843,0.481481481481482
IGH,AFR,HG02615,HG02258,0.77319587628866,0.709677419354839
IGH,AFR,HG02922,HG02258,0.893617021276596,0.625
IGH,AFR,HG02145,HG02258,0.861702127659575,0.68421052631579
IGH,AFR,HG02886,HG02258,0.838383838383838,0.592592592592593
IGH,AFR,NA20129,HG02258,0.819148936170213,0.739130434782609
IGH,AFR,NA19159,HG02258,0.808080808080808,0.633333333333333
IGH,AFR,HG02647,HG02258,0.965909090909091,1
IGH,AFR,HG01887,HG02258,0.629032258064516,0.560975609756098
IGH,AFR,HG01888,HG02258,0.547826086956522,0.658227848101266
IGH,AFR,HG02011,HG02258,0.542372881355932,0.642857142857143
IGH,AFR,HG02107,HG02258,0.487804878048781,0.715909090909091
IGH,AFR,P28_I104_S1,HG02280,0.606060606060606,0.658227848101266
IGH,AFR,P28_I110_S1,HG02280,0.6,0.658227848101266
IGH,AFR,P28_I111_S1,HG02280,0.6,0.708860759493671
IGH,AFR,P28_I114_S1,HG02280,0.661971830985916,0.607594936708861
IGH,AFR,P28_I11_S1,HG02280,0.538461538461538,0.759493670886076
IGH,AFR,P28_I121_S1,HG02280,0.608,0.620253164556962
IGH,AFR,P28_I133_S1,HG02280,0.575757575757576,0.708860759493671
IGH,AFR,P28_I151_S1,HG02280,0.618320610687023,0.632911392405063
IGH,AFR,P28_I154_S1,HG02280,0.538461538461538,0.759493670886076
IGH,AFR,P28_I159_S1,HG02280,0.578947368421053,0.708860759493671
IGH,AFR,P28_I169_S1,HG02280,0.595588235294118,0.69620253164557
IGH,AFR,P28_I16_S1,HG02280,0.607407407407407,0.670886075949367
IGH,AFR,P28_I170_S1,HG02280,0.602941176470588,0.683544303797468
IGH,AFR,P28_I173_S1,HG02280,0.62406015037594,0.632911392405063
IGH,AFR,P28_I18_S1,HG02280,0.539130434782609,0.670886075949367
IGH,AFR,P28_I21_S1,HG02280,0.64963503649635,0.607594936708861
IGH,AFR,P28_I25_S1,HG02280,0.576642335766423,0.734177215189873
IGH,AFR,P28_I27_S1,HG02280,0.611940298507463,0.658227848101266
IGH,AFR,P28_I31_S1,HG02280,0.621212121212121,0.632911392405063
IGH,AFR,P28_I32_S1,HG02280,0.537878787878788,0.772151898734177
IGH,AFR,P28_I36_S1,HG02280,0.680851063829787,0.569620253164557
IGH,AFR,P28_I41_S1,HG02280,0.553030303030303,0.746835443037975
IGH,AFR,P28_I47_S1,HG02280,0.609022556390977,0.658227848101266
IGH,AFR,P28_I50_S1,HG02280,0.6015625,0.645569620253165
IGH,AFR,P28_I53_S1,HG02280,0.616541353383459,0.645569620253165
IGH,AFR,P28_I54_S1,HG02280,0.57037037037037,0.734177215189873
IGH,AFR,P28_I55_S1,HG02280,0.654135338345865,0.582278481012658
IGH,AFR,P28_I60_S1,HG02280,0.631578947368421,0.620253164556962
IGH,AFR,P28_I61_S1,HG02280,0.598540145985401,0.69620253164557
IGH,AFR,P28_I64_S1,HG02280,0.564516129032258,0.683544303797468
IGH,AFR,P28_I81_S1,HG02280,0.584615384615385,0.683544303797468
IGH,AFR,P28_I84_S1,HG02280,0.573643410852713,0.69620253164557
IGH,AFR,P28_I88_S1,HG02280,0.606299212598425,0.632911392405063
IGH,AFR,P28_I89_S1,HG02280,0.587786259541985,0.683544303797468
IGH,AFR,P28_I99_S1,HG02280,0.53968253968254,0.734177215189873
IGH,AFR,HG01960,HG02280,0.571428571428571,0.633802816901409
IGH,AFR,HG02055,HG02280,0.540540540540541,0.645569620253165
IGH,AFR,HG02257,HG02280,0.652173913043478,0.526315789473684
IGH,AFR,HG02717,HG02280,0.569105691056911,0.670886075949367
IGH,AFR,HG02809,HG02280,0.663716814159292,0.527777777777778
IGH,AFR,HG02965,HG02280,0.590476190476191,0.623188405797102
IGH,AFR,HG02976,HG02280,0.831578947368421,0.5
IGH,AFR,HG03270,HG02280,0.666666666666667,0.653061224489796
IGH,AFR,HG03453,HG02280,0.598360655737705,0.620253164556962
IGH,AFR,HG03471,HG02280,0.618556701030928,0.672727272727273
IGH,AFR,NA18505,HG02280,0.694736842105263,0.644444444444445
IGH,AFR,NA20346,HG02280,0.54954954954955,0.632911392405063
IGH,AFR,HG02572,HG02280,0.776785714285714,0.431034482758621
IGH,AFR,HG02583,HG02280,0.735294117647059,0.54
IGH,AFR,HG02622,HG02280,0.642201834862385,0.565217391304348
IGH,AFR,HG02630,HG02280,0.640449438202247,0.761904761904762
IGH,AFR,HG02723,HG02280,0.566037735849057,0.63013698630137
IGH,AFR,HG03130,HG02280,0.571428571428571,0.764705882352941
IGH,AFR,HG03139,HG02280,0.776595744680851,0.583333333333333
IGH,AFR,HG03209,HG02280,0.633663366336634,0.627118644067797
IGH,AFR,HG03225,HG02280,0.736842105263158,0.609756097560976
IGH,AFR,HG03369,HG02280,0.630630630630631,0.561643835616438
IGH,AFR,HG03579,HG02280,0.596330275229358,0.594594594594595
IGH,AFR,HG06807,HG02280,0.558558558558559,0.620253164556962
IGH,AFR,HG02841,HG02280,0.891566265060241,0.692307692307692
IGH,AFR,NA19043,HG02280,0.744897959183674,0.568181818181818
IGH,AFR,HG03098,HG02280,0.6,0.586666666666667
IGH,AFR,HG03521,HG02280,0.870967741935484,0.461538461538462
IGH,AFR,HG03195,HG02280,1,0
IGH,AFR,HG02668,HG02280,0.716981132075472,0.526315789473684
IGH,AFR,NA19391,HG02280,0.704761904761905,0.543859649122807
IGH,AFR,HG01884,HG02280,0.724489795918367,0.586956521739131
IGH,AFR,NA20282,HG02280,0.870588235294118,0.647058823529412
IGH,AFR,NA18508,HG02280,0.766355140186916,0.471698113207547
IGH,AFR,NA19185,HG02280,0.892857142857143,0.642857142857143
IGH,AFR,NA19443,HG02280,0.769230769230769,0.489795918367347
IGH,AFR,NA19700,HG02280,0.682242990654206,0.548387096774194
IGH,AFR,HG03470,HG02280,0.743119266055046,0.482758620689655
IGH,AFR,HG03516,HG02280,0.835164835164835,0.555555555555556
IGH,AFR,NA18879,HG02280,0.826086956521739,0.551724137931035
IGH,AFR,HG03050,HG02280,0.894117647058824,0.6
IGH,AFR,HG01891,HG02280,0.904761904761905,0.615384615384615
IGH,AFR,HG02451,HG02280,0.9,0.45
IGH,AFR,NA19909,HG02280,0.880952380952381,0.666666666666667
IGH,AFR,HG03540,HG02280,0.847826086956522,0.518518518518519
IGH,AFR,HG02615,HG02280,0.804347826086957,0.580645161290323
IGH,AFR,HG02922,HG02280,0.882352941176471,0.625
IGH,AFR,HG02145,HG02280,0.833333333333333,0.736842105263158
IGH,AFR,HG02886,HG02280,0.847826086956522,0.518518518518519
IGH,AFR,NA20129,HG02280,0.853932584269663,0.565217391304348
IGH,AFR,NA19159,HG02280,0.840425531914894,0.5
IGH,AFR,HG02647,HG02280,0.962025316455696,1
IGH,AFR,HG01887,HG02280,0.575221238938053,0.607594936708861
IGH,AFR,HG01888,HG02280,0.509433962264151,0.658227848101266
IGH,AFR,HG02011,HG02280,0.61864406779661,0.569620253164557
IGH,AFR,HG02107,HG02280,0.560975609756098,0.683544303797468
IGH,AFR,HG02258,HG02280,0.508928571428571,0.69620253164557
IGH,AFR,P28_I104_S1,HG02284,0.608695652173913,0.620689655172414
IGH,AFR,P28_I110_S1,HG02284,0.592592592592593,0.632183908045977
IGH,AFR,P28_I111_S1,HG02284,0.563380281690141,0.71264367816092
IGH,AFR,P28_I114_S1,HG02284,0.585714285714286,0.666666666666667
IGH,AFR,P28_I11_S1,HG02284,0.565217391304348,0.689655172413793
IGH,AFR,P28_I121_S1,HG02284,0.470588235294118,0.724137931034483
IGH,AFR,P28_I133_S1,HG02284,0.629370629370629,0.609195402298851
IGH,AFR,P28_I151_S1,HG02284,0.475806451612903,0.747126436781609
IGH,AFR,P28_I154_S1,HG02284,0.565217391304348,0.689655172413793
IGH,AFR,P28_I159_S1,HG02284,0.518796992481203,0.735632183908046
IGH,AFR,P28_I169_S1,HG02284,0.568345323741007,0.689655172413793
IGH,AFR,P28_I16_S1,HG02284,0.492307692307692,0.758620689655172
IGH,AFR,P28_I170_S1,HG02284,0.575539568345324,0.67816091954023
IGH,AFR,P28_I173_S1,HG02284,0.553030303030303,0.67816091954023
IGH,AFR,P28_I18_S1,HG02284,0.592,0.586206896551724
IGH,AFR,P28_I21_S1,HG02284,0.559701492537313,0.67816091954023
IGH,AFR,P28_I25_S1,HG02284,0.462121212121212,0.816091954022989
IGH,AFR,P28_I27_S1,HG02284,0.60431654676259,0.632183908045977
IGH,AFR,P28_I31_S1,HG02284,0.515625,0.71264367816092
IGH,AFR,P28_I32_S1,HG02284,0.623287671232877,0.632183908045977
IGH,AFR,P28_I36_S1,HG02284,0.643356643356643,0.586206896551724
IGH,AFR,P28_I41_S1,HG02284,0.514925373134328,0.747126436781609
IGH,AFR,P28_I47_S1,HG02284,0.640845070422535,0.586206896551724
IGH,AFR,P28_I50_S1,HG02284,0.550387596899225,0.666666666666667
IGH,AFR,P28_I53_S1,HG02284,0.598540145985401,0.632183908045977
IGH,AFR,P28_I54_S1,HG02284,0.511111111111111,0.758620689655172
IGH,AFR,P28_I55_S1,HG02284,0.593984962406015,0.620689655172414
IGH,AFR,P28_I60_S1,HG02284,0.602941176470588,0.620689655172414
IGH,AFR,P28_I61_S1,HG02284,0.484848484848485,0.781609195402299
IGH,AFR,P28_I64_S1,HG02284,0.546875,0.666666666666667
IGH,AFR,P28_I81_S1,HG02284,0.534351145038168,0.701149425287356
IGH,AFR,P28_I84_S1,HG02284,0.588235294117647,0.64367816091954
IGH,AFR,P28_I88_S1,HG02284,0.5546875,0.655172413793103
IGH,AFR,P28_I89_S1,HG02284,0.480314960629921,0.758620689655172
IGH,AFR,P28_I99_S1,HG02284,0.567164179104478,0.666666666666667
IGH,AFR,HG01960,HG02284,0.509433962264151,0.732394366197183
IGH,AFR,HG02055,HG02284,0.629032258064516,0.55421686746988
IGH,AFR,HG02257,HG02284,0.67479674796748,0.526315789473684
IGH,AFR,HG02717,HG02284,0.573643410852713,0.632183908045977
IGH,AFR,HG02809,HG02284,0.663865546218487,0.555555555555556
IGH,AFR,HG02965,HG02284,0.514285714285714,0.739130434782609
IGH,AFR,HG02976,HG02284,0.833333333333333,0.53125
IGH,AFR,HG03270,HG02284,0.740740740740741,0.571428571428571
IGH,AFR,HG03453,HG02284,0.544715447154472,0.64367816091954
IGH,AFR,HG03471,HG02284,0.607843137254902,0.727272727272727
IGH,AFR,NA18505,HG02284,0.653061224489796,0.755555555555556
IGH,AFR,NA20346,HG02284,0.637096774193548,0.548780487804878
IGH,AFR,HG02572,HG02284,0.75,0.5
IGH,AFR,HG02583,HG02284,0.731481481481481,0.58
IGH,AFR,HG02622,HG02284,0.689075630252101,0.536231884057971
IGH,AFR,HG02630,HG02284,0.783018867924528,0.547619047619048
IGH,AFR,HG02723,HG02284,0.73015873015873,0.465753424657534
IGH,AFR,HG03130,HG02284,0.660194174757281,0.686274509803922
IGH,AFR,HG03139,HG02284,0.839622641509434,0.472222222222222
IGH,AFR,HG03209,HG02284,0.730434782608696,0.525423728813559
IGH,AFR,HG03225,HG02284,0.72,0.682926829268293
IGH,AFR,HG03369,HG02284,0.72,0.479452054794521
IGH,AFR,HG03579,HG02284,0.612068965517241,0.608108108108108
IGH,AFR,HG06807,HG02284,0.677165354330709,0.506172839506173
IGH,AFR,HG02841,HG02284,0.91304347826087,0.615384615384615
IGH,AFR,NA19043,HG02284,0.798165137614679,0.5
IGH,AFR,HG03098,HG02284,0.672131147540984,0.533333333333333
IGH,AFR,HG03521,HG02284,0.835051546391753,0.615384615384615
IGH,AFR,HG03195,HG02284,0.988505747126437,1
IGH,AFR,HG02668,HG02284,0.736842105263158,0.526315789473684
IGH,AFR,NA19391,HG02284,0.747826086956522,0.508771929824562
IGH,AFR,HG01884,HG02284,0.853448275862069,0.369565217391304
IGH,AFR,NA20282,HG02284,0.881720430107527,0.647058823529412
IGH,AFR,NA18508,HG02284,0.793103448275862,0.452830188679245
IGH,AFR,NA19185,HG02284,0.925531914893617,0.5
IGH,AFR,NA19443,HG02284,0.807017543859649,0.448979591836735
IGH,AFR,NA19700,HG02284,0.704347826086957,0.548387096774194
IGH,AFR,HG03470,HG02284,0.739130434782609,0.517241379310345
IGH,AFR,HG03516,HG02284,0.836734693877551,0.592592592592593
IGH,AFR,NA18879,HG02284,0.862745098039216,0.482758620689655
IGH,AFR,HG03050,HG02284,0.914893617021277,0.533333333333333
IGH,AFR,HG01891,HG02284,0.924731182795699,0.538461538461538
IGH,AFR,HG02451,HG02284,0.919191919191919,0.4
IGH,AFR,NA19909,HG02284,0.914893617021277,0.533333333333333
IGH,AFR,HG03540,HG02284,0.893203883495146,0.407407407407407
IGH,AFR,HG02615,HG02284,0.831683168316832,0.548387096774194
IGH,AFR,HG02922,HG02284,0.927083333333333,0.4375
IGH,AFR,HG02145,HG02284,0.781609195402299,1
IGH,AFR,HG02886,HG02284,0.86,0.518518518518519
IGH,AFR,NA20129,HG02284,0.9,0.434782608695652
IGH,AFR,NA19159,HG02284,0.841584158415842,0.533333333333333
IGH,AFR,HG02647,HG02284,0.96551724137931,1
IGH,AFR,HG01887,HG02284,0.614754098360656,0.573170731707317
IGH,AFR,HG01888,HG02284,0.543859649122807,0.658227848101266
IGH,AFR,HG02011,HG02284,0.563025210084034,0.619047619047619
IGH,AFR,HG02107,HG02284,0.52,0.689655172413793
IGH,AFR,HG02258,HG02284,0.516949152542373,0.655172413793103
IGH,AFR,HG02280,HG02284,0.568965517241379,0.632911392405063
IGH,AFR,P28_I104_S1,HG02316,0.598540145985401,0.632183908045977
IGH,AFR,P28_I110_S1,HG02316,0.527131782945737,0.701149425287356
IGH,AFR,P28_I111_S1,HG02316,0.593103448275862,0.67816091954023
IGH,AFR,P28_I114_S1,HG02316,0.605633802816902,0.64367816091954
IGH,AFR,P28_I11_S1,HG02316,0.565217391304348,0.689655172413793
IGH,AFR,P28_I121_S1,HG02316,0.631578947368421,0.563218390804598
IGH,AFR,P28_I133_S1,HG02316,0.50381679389313,0.747126436781609
IGH,AFR,P28_I151_S1,HG02316,0.5234375,0.701149425287356
IGH,AFR,P28_I154_S1,HG02316,0.565217391304348,0.689655172413793
IGH,AFR,P28_I159_S1,HG02316,0.58273381294964,0.666666666666667
IGH,AFR,P28_I169_S1,HG02316,0.525925925925926,0.735632183908046
IGH,AFR,P28_I16_S1,HG02316,0.558823529411765,0.689655172413793
IGH,AFR,P28_I170_S1,HG02316,0.554744525547445,0.701149425287356
IGH,AFR,P28_I173_S1,HG02316,0.595588235294118,0.632183908045977
IGH,AFR,P28_I18_S1,HG02316,0.521008403361345,0.655172413793103
IGH,AFR,P28_I21_S1,HG02316,0.591240875912409,0.64367816091954
IGH,AFR,P28_I25_S1,HG02316,0.528985507246377,0.747126436781609
IGH,AFR,P28_I27_S1,HG02316,0.519083969465649,0.724137931034483
IGH,AFR,P28_I31_S1,HG02316,0.582089552238806,0.64367816091954
IGH,AFR,P28_I32_S1,HG02316,0.594405594405594,0.666666666666667
IGH,AFR,P28_I36_S1,HG02316,0.652777777777778,0.574712643678161
IGH,AFR,P28_I41_S1,HG02316,0.568345323741007,0.689655172413793
IGH,AFR,P28_I47_S1,HG02316,0.526717557251908,0.71264367816092
IGH,AFR,P28_I50_S1,HG02316,0.515873015873016,0.701149425287356
IGH,AFR,P28_I53_S1,HG02316,0.464,0.770114942528736
IGH,AFR,P28_I54_S1,HG02316,0.574468085106383,0.689655172413793
IGH,AFR,P28_I55_S1,HG02316,0.572519083969466,0.64367816091954
IGH,AFR,P28_I60_S1,HG02316,0.602941176470588,0.620689655172414
IGH,AFR,P28_I61_S1,HG02316,0.550724637681159,0.71264367816092
IGH,AFR,P28_I64_S1,HG02316,0.475409836065574,0.735632183908046
IGH,AFR,P28_I81_S1,HG02316,0.556390977443609,0.67816091954023
IGH,AFR,P28_I84_S1,HG02316,0.577777777777778,0.655172413793103
IGH,AFR,P28_I88_S1,HG02316,0.598484848484849,0.609195402298851
IGH,AFR,P28_I89_S1,HG02316,0.580882352941176,0.655172413793103
IGH,AFR,P28_I99_S1,HG02316,0.556390977443609,0.67816091954023
IGH,AFR,HG01960,HG02316,0.55045871559633,0.690140845070423
IGH,AFR,HG02055,HG02316,0.495575221238938,0.686746987951807
IGH,AFR,HG02257,HG02316,0.685483870967742,0.513157894736842
IGH,AFR,HG02717,HG02316,0.573643410852713,0.632183908045977
IGH,AFR,HG02809,HG02316,0.69672131147541,0.513888888888889
IGH,AFR,HG02965,HG02316,0.655172413793103,0.579710144927536
IGH,AFR,HG02976,HG02316,0.833333333333333,0.53125
IGH,AFR,HG03270,HG02316,0.679611650485437,0.673469387755102
IGH,AFR,HG03453,HG02316,0.579365079365079,0.609195402298851
IGH,AFR,HG03471,HG02316,0.621359223300971,0.709090909090909
IGH,AFR,NA18505,HG02316,0.705882352941176,0.666666666666667
IGH,AFR,NA20346,HG02316,0.637096774193548,0.548780487804878
IGH,AFR,HG02572,HG02316,0.716814159292035,0.551724137931035
IGH,AFR,HG02583,HG02316,0.682692307692308,0.66
IGH,AFR,HG02622,HG02316,0.643478260869565,0.594202898550725
IGH,AFR,HG02630,HG02316,0.642105263157895,0.80952380952381
IGH,AFR,HG02723,HG02316,0.620689655172414,0.602739726027397
IGH,AFR,HG03130,HG02316,0.685714285714286,0.647058823529412
